titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Ford Mondeo Fhev St Line,18 500 €,18500.0,2019,72 301,N/A,https://www.olx.ro/d/oferta/ford-mondeo-fhev-st-line-IDjoC3t.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/r2b3pae4ysdq1-RO/image;s=5775x3850;https://frankfurt.apollo.olxcdn.com:443/v1/files/zmx3ogwjq9qz1-RO/image;s=5953x3969;https://frankfurt.apollo.olxcdn.com:443/v1/files/kdftsqxv7k5b3-RO/image;s=2000x1333;https://frankfurt.apollo.olxcdn.com:443/v1/files/0sp1p0moqfg52-RO/image;s=2000x1333;https://frankfurt.apollo.olxcdn.com:443/v1/files/k3eh8azz76wj-RO/image;s=2000x1333,hybrid,automatic,Berlina,Ford,Mondeo,olx_joC3t,2025-09-11T15:59:18.587963
Ford Mondeo Vignale 2019,"19 318 €
Prețul e negociabil",19318.0,2019,108 000,N/A,https://www.olx.ro/d/oferta/ford-mondeo-vignale-2019-IDiDuYh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dn9hjaszkufi1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mcchloat9nog3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7rzzkfcxro953-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/khs486gjc7iu3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/yf5vly8a4ld73-RO/image;s=2000x1500,diesel,automatic,Berlina,Ford,Mondeo,olx_iDuYh,2025-09-11T15:59:21.729362
De Vanzare Ford Kuga Suv Motor 1 5 Cai Putere 150,15 500 €,15500.0,2019,92 000,N/A,https://www.olx.ro/d/oferta/de-vanzare-ford-kuga-suv-motor-1-5-cai-putere-150-IDjIAtQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zxgs9fxv6b621-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/8rr3wyy90ezf-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/aql7mslasb2a2-RO/image;s=1020x574;https://frankfurt.apollo.olxcdn.com:443/v1/files/jf17hjau5d4h1-RO/image;s=1020x574;https://frankfurt.apollo.olxcdn.com:443/v1/files/iruis3rtbom62-RO/image;s=1020x574,petrol,automatic,SUV,Ford,Kuga,olx_jIAtQ,2025-09-11T15:59:26.920377
Ford Kuga 2 0 Ecoblue Diesel 2020 Titanium Automata 190 Cai 4X4,"18 500 €
Prețul e negociabil",18500.0,2020,155 000,N/A,https://www.olx.ro/d/oferta/ford-kuga-2-0-ecoblue-diesel-2020-titanium-automata-190-cai-4x4-IDjNfSQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y43ibg22oddo3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mw2xsmmoqxvd3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2xbh4nn4fud93-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6p6cfa37kmad-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/dph32nsidprn3-RO/image;s=2000x1500,diesel,automatic,SUV,Ford,Kuga,olx_jNfSQ,2025-09-11T15:59:31.087116
Vand Hyundai Tucson Atomat 1 6 L 136 Cp 2Wd,"16 300 €
Prețul e negociabil",16300.0,2019,184 000,N/A,https://www.olx.ro/d/oferta/vand-hyundai-tucson-atomat-1-6-l-136-cp-2wd-IDjNnoe.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6siif0ll1fcb1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/5q4pzodmt41g1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/trlfsxwd9n351-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/cumk6sa5mc6q2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/bgrylq01622c2-RO/image;s=1008x756,electric,automatic,"//schema.org/UsedCondition""}}",Hyundai,Tucson,olx_jNnoe,2025-09-11T15:59:34.392010
Hyundai Kona 75000 Km,"13 700 €
Prețul e negociabil",13700.0,2020,75 000,N/A,https://www.olx.ro/d/oferta/hyundai-kona-75000-km-IDjLKJn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8uqlslpxafsd-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e952j7xo77qj1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qfnb1ohi7zwh2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e9vftqe00ihq3-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/js1mn3h53lxs-RO/image;s=1000x1000,diesel,manual,Hatchback,Hyundai,Kona,olx_jLKJn,2025-09-11T15:59:39.074310
Hyundai Tucson 2020 Primul Proprietar,13 800 €,13800.0,2020,104 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2020-primul-proprietar-IDjNnNU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/42awfcjeprn62-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/5g7cp8nid8ok1-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/so2cl4anc0e12-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/n15xgxk8qo7f1-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/wweaej9j8bqb-RO/image;s=765x1020,petrol,manual,SUV,Hyundai,Tucson,olx_jNnNU,2025-09-11T15:59:43.081926
Hyundai Tucson 2 0 Crdi 4X4,"19 300 €
Prețul e negociabil",19300.0,2017,92 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2-0-crdi-4x4-IDjHwFw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y0h6qjs5o6961-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qtmnpyjlis7t1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mvlbor8awept3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gfmn99jp75d11-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/t980d9b5sure3-RO/image;s=2000x1500,diesel,manual,SUV,Hyundai,Tucson,olx_jHwFw,2025-09-11T15:59:48.693302
Hyundai Kona An 2020 Km 86000 Reali,"12 800 €
Prețul e negociabil",12800.0,2020,86 000,N/A,https://www.olx.ro/d/oferta/hyundai-kona-an-2020-km-86000-reali-IDjHnna.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tseeju405nme3-RO/image;s=1512x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/mat637r18i6l1-RO/image;s=1512x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/ww6kznk8itob-RO/image;s=1512x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/irw0r8jy08zh-RO/image;s=1512x1512;https://frankfurt.apollo.olxcdn.com:443/v1/files/vtdk96bbve0w3-RO/image;s=1512x1512,petrol,manual,SUV,Hyundai,Kona,olx_jHnna,2025-09-11T15:59:52.678939
Hyundai Tucson 2022 32500 Km Garantie Iulie 2027 Proprietar Unic,22 900 €,22900.0,2022,32 500,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2022-32500-km-garantie-iulie-2027-proprietar-unic-IDjFxQf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zl9tgxe90dc21-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/grggxb1h6wuc1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/wv9wlvhyqzyk1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/7a41kgw46hfo1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/h47fe3xmouo-RO/image;s=1024x768,petrol,manual,SUV,Hyundai,Tucson,olx_jFxQf,2025-09-11T15:59:56.314491
Hyundai Kona 1 0T Gdi 120Cp 2Wd Highway,"11 500 €
Prețul e negociabil",11500.0,2020,107 400,N/A,https://www.olx.ro/d/oferta/hyundai-kona-1-0t-gdi-120cp-2wd-highway-IDjNgyY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z3oueba6agky1-RO/image;s=4000x2252;https://frankfurt.apollo.olxcdn.com:443/v1/files/8rqqw93xu81z2-RO/image;s=2252x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2ucsgpbaeu832-RO/image;s=2252x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6lav8b9cyjpc1-RO/image;s=4000x2252;https://frankfurt.apollo.olxcdn.com:443/v1/files/f9w88zugpni91-RO/image;s=4000x2252,petrol,manual,SUV,Hyundai,Kona,olx_jNgyY,2025-09-11T16:00:01.527045
Hyundai Kona 1 0 Gdi 141000Km,"10 990 €
Prețul e negociabil",10990.0,2019,141 123,N/A,https://www.olx.ro/d/oferta/hyundai-kona-1-0-gdi-141000km-IDjNgq2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/thbpjowvhmos1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0suuiofubgjm2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8crcg2brqe0f3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hz5viweke60r3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/efneg18e3rjp2-RO/image;s=750x1000,petrol,manual,SUV,Hyundai,Kona,olx_jNgq2,2025-09-11T16:00:05.776902
Hyundai Tucson 2017,"14 490 €
Prețul e negociabil",14490.0,2017,190 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2017-IDjgR2J.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/40vo6fbba8qg3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rwar562v1er1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yx4cr2615mzv1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mcaxcmw51kr42-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/yoq23b0tg78j3-RO/image;s=1500x2000,diesel,manual,SUV,Hyundai,Tucson,olx_jgR2J,2025-09-11T16:00:10.930814
Hyundai Kona Hybrid Unic Proprietar In Garantie,17 990 €,17990.0,2021,65 000,N/A,https://www.olx.ro/d/oferta/hyundai-kona-hybrid-unic-proprietar-in-garantie-IDjGjFV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/uureciegvkci3-RO/image;s=922x894;https://frankfurt.apollo.olxcdn.com:443/v1/files/erc8sd6j5qax-RO/image;s=922x1039;https://frankfurt.apollo.olxcdn.com:443/v1/files/t99pzhb8x7su2-RO/image;s=922x1099;https://frankfurt.apollo.olxcdn.com:443/v1/files/8n3uvb9x2xth3-RO/image;s=922x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6rkvpv88olho-RO/image;s=922x2000,hybrid,automatic,SUV,Hyundai,Kona,olx_jGjFV,2025-09-11T16:00:15.496399
Hyundai Tucson Electric Benzina 2021,24 800 €,24800.0,2021,116 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-electric-benzina-2021-IDjMnRl.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ve9skn3gq6uu1-RO/image;s=1024x576;https://frankfurt.apollo.olxcdn.com:443/v1/files/vp0k6zs45l25-RO/image;s=1024x576;https://frankfurt.apollo.olxcdn.com:443/v1/files/e4nbxzibwllg1-RO/image;s=1024x576;https://frankfurt.apollo.olxcdn.com:443/v1/files/s39gl6bypq9r1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/ry1ypi8z4gml2-RO/image;s=1024x768,hybrid,automatic,SUV,Hyundai,Tucson,olx_jMnRl,2025-09-11T16:00:19.196336
Hyundai Tucson Hybrid 2022,"24 000 €
Prețul e negociabil",24000.0,2022,39 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-hybrid-2022-IDjyFKI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/woc1s5kgilb43-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lh6c776noyqg1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mjzvrvzf353m3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1hkkng88o3nt2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/dohvadudun6q-RO/image;s=1000x750,hybrid,automatic,SUV,Hyundai,Tucson,olx_jyFKI,2025-09-11T16:00:22.743061
Hyundai Kona 75000 Km,"13 700 €
Prețul e negociabil",13700.0,2020,75 000,N/A,https://www.olx.ro/d/oferta/hyundai-kona-75000-km-IDjLKJn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8uqlslpxafsd-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e952j7xo77qj1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qfnb1ohi7zwh2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e9vftqe00ihq3-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/js1mn3h53lxs-RO/image;s=1000x1000,diesel,manual,Hatchback,Hyundai,Kona,olx_jLKJn,2025-09-11T16:00:26.931370
Hyundai Kona Hybrid Unic Proprietar In Garantie,17 990 €,17990.0,2021,65 000,N/A,https://www.olx.ro/d/oferta/hyundai-kona-hybrid-unic-proprietar-in-garantie-IDjGjFV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/uureciegvkci3-RO/image;s=922x894;https://frankfurt.apollo.olxcdn.com:443/v1/files/erc8sd6j5qax-RO/image;s=922x1039;https://frankfurt.apollo.olxcdn.com:443/v1/files/t99pzhb8x7su2-RO/image;s=922x1099;https://frankfurt.apollo.olxcdn.com:443/v1/files/8n3uvb9x2xth3-RO/image;s=922x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6rkvpv88olho-RO/image;s=922x2000,hybrid,automatic,SUV,Hyundai,Kona,olx_jGjFV,2025-09-11T16:00:31.626237
Hyundai Tucson 1 6 T Gdi Style 2021,"18 500 €
Prețul e negociabil",18500.0,2021,21 500,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-1-6-t-gdi-style-2021-IDjKpkg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nxojtbnwco6y1-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/dddk4082xkn7-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/wu02frenme681-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/e69puyfyzi1t2-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/tnzno8n8ponx1-RO/image;s=1504x2000,petrol,manual,SUV,Hyundai,Tucson,olx_jKpkg,2025-09-11T16:00:36.063675
Vand Hyundai Tucson Atomat 1 6 L 136 Cp 2Wd,"16 300 €
Prețul e negociabil",16300.0,2019,184 000,N/A,https://www.olx.ro/d/oferta/vand-hyundai-tucson-atomat-1-6-l-136-cp-2wd-IDjNnoe.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6siif0ll1fcb1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/5q4pzodmt41g1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/trlfsxwd9n351-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/cumk6sa5mc6q2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/bgrylq01622c2-RO/image;s=1008x756,electric,automatic,"//schema.org/UsedCondition""}}",Hyundai,Tucson,olx_jNnoe,2025-09-11T16:00:41.036283
Hyundai Tucson 1 6 T Gdi Style 2021,"18 500 €
Prețul e negociabil",18500.0,2021,21 500,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-1-6-t-gdi-style-2021-IDjKpkg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nxojtbnwco6y1-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/dddk4082xkn7-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/wu02frenme681-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/e69puyfyzi1t2-RO/image;s=2000x1504;https://frankfurt.apollo.olxcdn.com:443/v1/files/tnzno8n8ponx1-RO/image;s=1504x2000,petrol,manual,SUV,Hyundai,Tucson,olx_jKpkg,2025-09-11T16:00:44.987665
Hyundai Tucson 1 6 Crdi 4Wd 7Dct,"20 999 €
Prețul e negociabil",20999.0,2020,110 400,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-1-6-crdi-4wd-7dct-IDjHhZU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/cwekho5in5bk2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/zz9cmto4p60f1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/3juzqhitxalb1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/y7khbigut2zj2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/ye5z6363a4ko1-RO/image;s=768x1024,electric,automatic,SUV,Hyundai,Tucson,olx_jHhZU,2025-09-11T16:00:48.362524
Hyundai Kona 2019,"14 000 €
Prețul e negociabil",14000.0,2019,77 000,N/A,https://www.olx.ro/d/oferta/hyundai-kona-2019-IDjHhsR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/130nqgw8aasa-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ahma7scglozm3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/nxa62ywgixsd3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/onq2ql8zvkxi2-RO/image;s=1200x1600,petrol,automatic,Hatchback,Hyundai,Kona,olx_jHhsR,2025-09-11T16:00:52.299178
Vand Hyundai Tucson Full,"28 700 €
Prețul e negociabil",28700.0,2021,43 000,N/A,https://www.olx.ro/d/oferta/vand-hyundai-tucson-full-IDjsNAp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6cak9u367ewv2-RO/image;s=1645x2193;https://frankfurt.apollo.olxcdn.com:443/v1/files/0axxuh5jobg12-RO/image;s=1645x2193;https://frankfurt.apollo.olxcdn.com:443/v1/files/l1dg1emg5eql3-RO/image;s=4284x5712;https://frankfurt.apollo.olxcdn.com:443/v1/files/n10x1yvtefot2-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/a6yavlmxfjzc1-RO/image;s=1200x1600,petrol,automatic,SUV,Hyundai,Tucson,olx_jsNAp,2025-09-11T16:00:58.000440
Hyundai Tucson 2017 Automat Panoramic,"13 490 €
Prețul e negociabil",13490.0,2017,200 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2017-automat-panoramic-IDjLWUv.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0bcpbauoekdp-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/mcm255dej9s-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/w1hdtqyyqvty-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/jcn9axrhkl6t1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/phdodv52vn1m1-RO/image;s=2000x1500,diesel,automatic,SUV,Hyundai,Tucson,olx_jLWUv,2025-09-11T16:01:01.766443
Hyundai Grand Santa Fe 2018,"21 000 €
Prețul e negociabil",21000.0,2018,90 000,N/A,https://www.olx.ro/d/oferta/hyundai-grand-santa-fe-2018-IDjBtYj.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1tezm0p36kpv2-RO/image;s=4000x2252;https://frankfurt.apollo.olxcdn.com:443/v1/files/je4vbe37wwdt2-RO/image;s=4000x2252;https://frankfurt.apollo.olxcdn.com:443/v1/files/w6cv9e3tm4vv1-RO/image;s=2252x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eb9eu99uidsj-RO/image;s=4000x2252;https://frankfurt.apollo.olxcdn.com:443/v1/files/jii62g8p36zh1-RO/image;s=4000x2252,diesel,automatic,SUV,Hyundai,Grand Santa Fe,olx_jBtYj,2025-09-11T16:01:04.787336
Hyundai Tucson Hybrid 2022,"24 000 €
Prețul e negociabil",24000.0,2022,39 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-hybrid-2022-IDjyFKI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/woc1s5kgilb43-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lh6c776noyqg1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mjzvrvzf353m3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1hkkng88o3nt2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/dohvadudun6q-RO/image;s=1000x750,hybrid,automatic,SUV,Hyundai,Tucson,olx_jyFKI,2025-09-11T16:01:10.001933
Hyundai Tucson 2022 32500 Km Garantie Iulie 2027 Proprietar Unic,22 900 €,22900.0,2022,32 500,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2022-32500-km-garantie-iulie-2027-proprietar-unic-IDjFxQf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zl9tgxe90dc21-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/grggxb1h6wuc1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/wv9wlvhyqzyk1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/7a41kgw46hfo1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/h47fe3xmouo-RO/image;s=1024x768,petrol,manual,SUV,Hyundai,Tucson,olx_jFxQf,2025-09-11T16:01:13.856618
Hyundai Tucson 2017,15 500 €,15500.0,2017,80 000,N/A,https://www.olx.ro/d/oferta/hyundai-tucson-2017-IDjHh2w.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/et080og3yygv3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/54t1l7jepbeq1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/qbk96lxu94rv1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/s8qtxc4woiwz2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/qjpm0fymrbh22-RO/image;s=2000x1500,petrol,manual,SUV,Hyundai,Tucson,olx_jHh2w,2025-09-11T16:01:18.005239
Kia Sportage 2 0 D 184 Cp Automata 4Wd 44 Acc 2017 Euro 6,"16 390 €
Prețul e negociabil",16390.0,2017,124 000,N/A,https://www.olx.ro/d/oferta/kia-sportage-2-0-d-184-cp-automata-4wd-44-acc-2017-euro-6-IDjKnlG.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mo52cc0cr5le2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/2oqjgcu44lk13-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/2twxvncmqfvh2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/tftn6bvljw9z-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/c3agt5wb908i3-RO/image;s=2000x1500,diesel,automatic,SUV,Kia,Sportage,olx_jKnlG,2025-09-11T16:01:22.600990
Kia Sportage Benzina,"14 000 €
Prețul e negociabil",14000.0,2018,80 000,N/A,https://www.olx.ro/d/oferta/kia-sportage-benzina-IDjo9Wm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/io8obz2wsv9o3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lwo5h3mhrklp2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gtah1qg0tc422-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6v9vqaqpxte73-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2xtkq4sy3ehg1-RO/image;s=750x1000,petrol,manual,SUV,Kia,Sportage,olx_jo9Wm,2025-09-11T16:01:25.976437
Kia Sportage 2022,"20 000 €
Prețul e negociabil",20000.0,2022,72 000,N/A,https://www.olx.ro/d/oferta/kia-sportage-2022-IDjzKrm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/eqp7op896yeb3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/lgqyi2i5gyd4-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/w805x8re8frd1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/dkj3c5cywl2m2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/40rw5vytflur3-RO/image;s=1500x2000,petrol,manual,SUV,Kia,Sportage,olx_jzKrm,2025-09-11T16:01:31.426165
Kia Sportage Gt Line 2 0 Awd,"17 500 €
Prețul e negociabil",17500.0,2018,167 000,N/A,https://www.olx.ro/d/oferta/kia-sportage-gt-line-2-0-awd-IDjHwrV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e4h2r048v6ky1-RO/image;s=1080x795;https://frankfurt.apollo.olxcdn.com:443/v1/files/z3ensxpdxnea2-RO/image;s=1080x901;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkk0u5p4rdr51-RO/image;s=1080x805;https://frankfurt.apollo.olxcdn.com:443/v1/files/ayagiu9ons3a2-RO/image;s=1080x798;https://frankfurt.apollo.olxcdn.com:443/v1/files/sxkwlizgcs7h1-RO/image;s=1080x797,diesel,automatic,SUV,Kia,Sportage,olx_jHwrV,2025-09-11T16:01:36.999476
Kia Sportage Gt Line Automat 4X4 2 0 Diesel Mild Hybrid 185 Cp,"18 650 €
Prețul e negociabil",18650.0,2019,148 000,N/A,https://www.olx.ro/d/oferta/kia-sportage-gt-line-automat-4x4-2-0-diesel-mild-hybrid-185-cp-IDjv00T.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hm96vcextelq-RO/image;s=720x510;https://frankfurt.apollo.olxcdn.com:443/v1/files/x58qzyhjhtdx1-RO/image;s=715x436;https://frankfurt.apollo.olxcdn.com:443/v1/files/7i4xify4pum11-RO/image;s=720x468;https://frankfurt.apollo.olxcdn.com:443/v1/files/ck48x4hwput22-RO/image;s=715x480;https://frankfurt.apollo.olxcdn.com:443/v1/files/kv7e75o0qfwo1-RO/image;s=720x342,diesel,automatic,SUV,Kia,Sportage,olx_jv00T,2025-09-11T16:01:40.982893
